movie_id,title,vote_average,vote_count,status,release_date,revenue,adult,budget,imdb_id,original_language,original_title,overview,popularity,genres,production_companies,production_countries,spoken_languages
4520775,Hotel Transylvania 2,6.8,5338,Released,9/21/2015,473226958,FALSE,80000000,tt2510894,en,Hotel Transylvania 2,"When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool.",36.252,"Animation, Comedy, Family, Fantasy","Columbia Pictures, Sony Pictures Animation",United States of America,English
4520776,Interview with the Vampire,7.38,5338,Released,11/11/1994,223664608,FALSE,60000000,tt0110148,en,Interview with the Vampire,"A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.",39.342,"Horror, Drama, Fantasy",Geffen Pictures,United States of America,"English, French"
4520777,Jumper,6.142,5337,Released,2/13/2008,222231186,FALSE,85000000,tt0489099,en,Jumper,"David Rice is a man who knows no boundaries, a Jumper, born with the uncanny ability to teleport instantly to anywhere on Earth. When he discovers others like himself, David is thrust into a dangerous and bloodthirsty war while being hunted by a sinister and determined group of zealots who have sworn to destroy all Jumpers. Now, David’s extraordinary gift may be his only hope for survival!",26.527,"Action, Adventure, Science Fiction","Dune Entertainment, Hypnotic, New Regency Pictures","Canada, United States of America",English
4520778,The Bourne Legacy,6.216,5337,Released,8/8/2012,276572938,FALSE,130000000,tt1194173,en,The Bourne Legacy,New CIA operative Aaron Cross experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne.,32.088,"Action, Thriller","Universal Pictures, Relativity Media, Captivate Entertainment, dentsu, The Kennedy/Marshall Company",United States of America,"English, Russian"
4520779,King Arthur: Legend of the Sword,6.536,5333,Released,5/10/2017,148675066,FALSE,175000000,tt1972591,en,King Arthur: Legend of the Sword,"When the child Arthur’s father is murdered, Vortigern, Arthur’s uncle, seizes the crown. Robbed of his birthright and with no idea who he truly is, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword Excalibur from the stone, his life is turned upside down and he is forced to acknowledge his true legacy... whether he likes it or not.",33.349,"Action, Drama, Fantasy","Village Roadshow Pictures, Weed Road Pictures, Wigram Productions, Safehouse Pictures, Warner Bros. Pictures",United States of America,English
4520780,Kung Fu Panda 3,6.878,5327,Released,1/23/2016,521170825,FALSE,145000000,tt2267968,en,Kung Fu Panda 3,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",45.002,"Action, Adventure, Animation, Comedy, Family","Pearl Studio, DreamWorks Animation, China Film Group Corporation, 20th Century Fox","China, United States of America",English
4520781,Stand by Me,7.856,5317,Released,8/8/1986,52287414,FALSE,8000000,tt0092005,en,Stand by Me,"Gordie, Chris, Teddy and Vern are four friends who decide to hike to find the corpse of Ray Brower, a local teenager, who was hit by a train while plucking blueberries in the wild.",28.659,"Crime, Drama","Columbia Pictures, Act III Productions",United States of America,English
4520782,Ace Ventura: Pet Detective,6.544,5315,Released,2/4/1994,107217396,FALSE,15000000,tt0109040,en,Ace Ventura: Pet Detective,"He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man… or beast!",28.829,"Comedy, Adventure","Morgan Creek, Warner Bros. Pictures",United States of America,English
4520783,Pocahontas,6.926,5306,Released,6/14/1995,346079773,FALSE,55000000,tt0114148,en,Pocahontas,"Pocahontas, daughter of a Native American tribe chief, falls in love with an English soldier as colonists invade 17th century Virginia.",37.713,"Adventure, Animation, Family, Romance","Walt Disney Pictures, Walt Disney Feature Animation",United States of America,English
4520784,Paul,6.708,5300,Released,2/14/2011,97984015,FALSE,40000000,tt1092026,en,Paul,"For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.",22.43,"Adventure, Comedy, Science Fiction","Universal Pictures, Relativity Media, Working Title Films, Big Talk Productions","United Kingdom, United States of America",English
4520785,Inside Man,7.399,5297,Released,3/17/2006,186003591,FALSE,45000000,tt0454848,en,Inside Man,"When an armed, masked gang enter a Manhattan bank, lock the doors and take hostages, the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing.",24.586,"Crime, Drama, Thriller","40 Acres and a Mule Filmworks, Imagine Entertainment, Universal Pictures",United States of America,"English, Albanian"
4520786,Bright,6.156,5296,Released,12/22/2017,0,FALSE,90000000,tt5519340,en,Bright,"In an alternate present-day where magical creatures live among us, two L.A. cops become embroiled in a prophesied turf battle.",18.138,"Fantasy, Action, Thriller","Clubhouse Pictures, Overbrook Entertainment",United States of America,"English, Spanish"
4520787,The Invisible Man,7.129,5282,Released,2/26/2020,144492724,FALSE,7000000,tt1051906,en,The Invisible Man,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",22.738,"Thriller, Science Fiction, Horror","Blumhouse Productions, Universal Pictures, Goalpost Pictures, Nervous Tick, Screen Australia","Australia, United States of America",English
4520788,Monty Python and the Holy Grail,7.797,5280,Released,5/25/1975,1940906,FALSE,400000,tt0071853,en,Monty Python and the Holy Grail,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",28.015,"Adventure, Comedy, Fantasy","Python (Monty) Pictures Limited, Michael White Productions, National Film Trustee Company",United Kingdom,"French, Latin, English"
4520789,Die Hard 2,6.923,5275,Released,7/3/1990,240031094,FALSE,70000000,tt0099423,en,Die Hard 2,"Off-duty cop John McClane is gripped with a feeling of déjà vu when, on a snowy Christmas Eve in the nation’s capital, terrorists seize a major international airport, holding thousands of holiday travelers hostage. Renegade military commandos led by a murderous rogue officer plot to rescue a drug lord from justice and are prepared for every contingency except one: McClane’s smart-mouthed heroics.",35.157,"Action, Thriller","Gordon Company, Silver Pictures, 20th Century Fox",United States of America,"English, Spanish"
4520790,Just Go with It,6.673,5270,Released,2/10/2011,214945591,FALSE,80000000,tt1564367,en,Just Go with It,"A plastic surgeon, romancing a much younger schoolteacher, enlists his loyal assistant to pretend to be his soon to be ex-wife, in order to cover up a careless lie. When more lies backfire, the assistant's kids become involved, and everyone heads off for a weekend in Hawaii that will change all their lives.",43.196,"Comedy, Romance","Columbia Pictures, Happy Madison Productions",United States of America,English
4520791,Cars 3,6.853,5263,Released,6/15/2017,383925276,FALSE,175000000,tt3606752,en,Cars 3,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!",62.961,"Animation, Adventure, Comedy, Family",Pixar,United States of America,English
4520792,Annabelle: Creation,6.6,5258,Released,8/3/2017,306515884,FALSE,15000000,tt5140878,en,Annabelle: Creation,"Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.",53.098,"Horror, Mystery, Thriller","Atomic Monster, New Line Cinema, The Safran Company, Warner Bros. Pictures",United States of America,"English, Spanish"
4520793,The Goonies,7.52,5254,Released,6/7/1985,61389680,FALSE,19000000,tt0089218,en,The Goonies,"A young teenager named Mikey Walsh finds an old treasure map in his father's attic. Hoping to save their homes from demolition, Mikey and his friends Data Wang, Chunk Cohen, and Mouth Devereaux run off on a big quest to find the secret stash of Pirate One-Eyed Willie.",37.406,"Adventure, Comedy, Family","Amblin Entertainment, Warner Bros. Pictures",United States of America,"English, Italian, Spanish, Cantonese"
4520794,Five Feet Apart,8.287,5254,Released,3/14/2019,92600000,FALSE,7000000,tt6472976,en,Five Feet Apart,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.",29.178,"Romance, Drama","Wayfarer Entertainment, CBS Films",United States of America,"English, Spanish, French"
4520795,Vertigo,8.18,5251,Released,5/28/1958,7797728,FALSE,2479000,tt0052357,en,Vertigo,"A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",28.086,"Mystery, Romance, Thriller","Paramount, Alfred J. Hitchcock Productions",United States of America,English
